"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"FEMB","First Trust Emerging Markets Local Currency Bond ETF","38.71","135485077.42","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/femb",
"FEMS","First Trust Emerging Markets Small Cap AlphaDEX Fund","36","138600072","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fems",
"FTSM","First Trust Enhanced Short Maturity ETF","60.1","4804978412.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftsm",
"FEP","First Trust Europe AlphaDEX Fund","35.24","532124070.48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fep",
"FEUZ","First Trust Eurozone AlphaDEX ETF","38.6417","52166372.2834","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/feuz",
"FGM","First Trust Germany AlphaDEX Fund","40.75","126325081.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fgm",
"FTGC","First Trust Global Tactical Commodity Strategy Fund","18.24","165132812.16","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftgc",
"FTLB","First Trust Hedged BuyWrite Income ETF","22.29","8916044.58","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftlb",
"HYLS","First Trust High Yield Long/Short ETF","48.31","1350264596.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hyls",
"FHK","First Trust Hong Kong AlphaDEX Fund","33.8784","3387907.7568","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fhk",
"NFTY","First Trust India Nifty 50 Equal Weight ETF","33.3784","3337906.7568","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nfty",
"FTAG","First Trust Indxx Global Agriculture ETF","23.79","3328887.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftag",
"FTRI","First Trust Indxx Global Natural Resources Income ETF","11.754","7640123.508","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftri",
"LEGR","First Trust Indxx Innovative Transaction & Process ETF","30.38","42532060.76","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/legr",
"NXTG","First Trust Indxx NextG ETF","51.2892","187205682.5784","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nxtg",
"FPXI","First Trust International Equity Opportunities ETF","37.33","29864074.66","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fpxi",
"FPXE","First Trust IPOX Europe Equity Opportunities ETF","19.92","1992039.84","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fpxe",
"FJP","First Trust Japan AlphaDEX Fund","48.3049","82118426.6098","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fjp",
"FEX","First Trust Large Cap Core AlphaDEX Fund","61.92","1365336123.84","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fex",
"FTC","First Trust Large Cap Growth AlphaDEX Fund","70.16","1031352140.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftc",
"RNLC","First Trust Large Cap US Equity Select ETF","23.57","17677547.14","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rnlc",
"FTA","First Trust Large Cap Value AlphaDEX Fund","53.17","1151130606.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fta",
"FLN","First Trust Latin America AlphaDEX Fund","20.6027","75199896.2054","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fln",
"LMBS","First Trust Low Duration Opportunities ETF","51.83","3415597103.66","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lmbs",
"LDSF","First Trust Low Duration Strategic Focus ETF","20.55","51375041.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ldsf",
"FMB","First Trust Managed Municipal ETF","55.32","1004058110.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fmb",
"FMK","First Trust Mega Cap AlphaDEX Fund","36.781","23907723.562","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fmk",
"FNX","First Trust Mid Cap Core AlphaDEX Fund","69.26","865750138.52","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fnx",
"FNY","First Trust Mid Cap Growth AlphaDEX Fund","45.8","299990091.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fny",
"RNMC","First Trust Mid Cap US Equity Select ETF","22.59","12424545.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rnmc",
"FNK","First Trust Mid Cap Value AlphaDEX Fund","34.55","53552569.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fnk",
"FAD","First Trust Multi Cap Growth AlphaDEX Fund","74.55","182647649.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fad",
"FAB","First Trust Multi Cap Value AlphaDEX Fund","54.93","85141609.86","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fab",
"MDIV","First Trust Multi-Asset Diversified Income Index Fund","18.56","694144037.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mdiv",
"MCEF","First Trust Municipal CEF Income Opportunity ETF","18.9801","10439092.9602","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mcef",
"FMHI","First Trust Municipal High Income ETF","52.9517","68837315.9034","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fmhi",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","49.46","155799098.92","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qaba",
"ROBT","First Trust Nasdaq Artificial Intelligence and Robotics ETF","32.84","64038065.68","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/robt",
"FTXO","First Trust Nasdaq Bank ETF","26.23","148199552.46","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxo",
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","22.04","115710044.08","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qcln",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","50.0197","27510935.0394","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/grid",
"CIBR","First Trust NASDAQ Cybersecurity ETF","28.108","971131456.216","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cibr",
"FTXG","First Trust Nasdaq Food & Beverage ETF","21.4127","5353217.8254","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxg",
"CARZ","First Trust NASDAQ Global Auto Index Fund","33.5337","18443602.0674","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/carz",
"FTXN","First Trust Nasdaq Oil & Gas ETF","16.31","8970532.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxn",
"FTXH","First Trust Nasdaq Pharmaceuticals ETF","20.7463","7261246.4926","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxh",
"FTXD","First Trust Nasdaq Retail ETF","23.6279","8269812.2558","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxd",
"FTXL","First Trust Nasdaq Semiconductor ETF","35.937","26952821.874","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxl",
"TDIV","First Trust NASDAQ Technology Dividend Index Fund","40.76","1017165800","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tdiv",
"FTXR","First Trust Nasdaq Transportation ETF","24.16","2416048.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxr",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","68.16","691824136.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","54.9204","93364789.8408","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100- Technology Index Fund","90.07","2562491680.14","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qtec",
"AIRR","First Trust RBA American Industrial Renaissance ETF","27.2971","68242804.5942","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/airr",
"RDVY","First Trust Rising Dividend Achievers ETF","32.48","816872064.96","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rdvy",
"RFAP","First Trust RiverFront Dynamic Asia Pacific ETF","51.2372","28180562.4744","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rfap",
"RFDI","First Trust RiverFront Dynamic Developed International ETF","56.87","270132613.74","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rfdi",
"RFEM","First Trust RiverFront Dynamic Emerging Markets ETF","60.58","84812121.16","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rfem",
"RFEU","First Trust RiverFront Dynamic Europe ETF","58.7011","44025942.4022","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rfeu",
"FID","First Trust S&P International Dividend Aristocrats ETF","17.26","17260034.52","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fid",
"FTSL","First Trust Senior Loan Fund ETF","47.52","1599048095.04","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftsl",
"FYX","First Trust Small Cap Core AlphaDEX Fund","62.17","587506624.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fyx",
"FYC","First Trust Small Cap Growth AlphaDEX Fund","45.82","256592091.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fyc",
"RNSC","First Trust Small Cap US Equity Select ETF","21.36","6408042.72","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rnsc",
"FYT","First Trust Small Cap Value AlphaDEX Fund","35.63","58789571.26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fyt",
"SDVY","First Trust SMID Cap Rising Dividend Achievers ETF","20.9473","7331596.8946","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sdvy",
"FKO","First Trust South Korea AlphaDEX Fund","20.2","2020040.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fko",
"FCVT","First Trust SSI Strategic Convertible Securities ETF","31.485","193632812.97","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fcvt",
"FDIV","First Trust Strategic Income ETF","50.9389","81502341.8778","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fdiv",
"FSZ","First Trust Switzerland AlphaDEX Fund","49.76","141816099.52","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fsz",
"FIXD","First Trust TCW Opportunistic Fixed Income ETF","52.085","888049354.17","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fixd",
"TUSA","First Trust Total US Market AlphaDEX ETF","34.28","17140068.56","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tusa",
"FKU","First Trust United Kingdom AlphaDEX Fund","36.27","9067572.54","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fku",
"RNDV","First Trust US Equity Dividend Select ETF","22.39","5597544.78","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rndv",
"FUNC","First United Corporation","23.06","163859171.5","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","8.8","55494216.8","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fusb",
"MYFW","First Western Financial, Inc.","16.22","129498306.52","n/a","2018","Finance","Major Banks","https://old.nasdaq.com/symbol/myfw",
"FCFS","FirstCash, Inc.","98.03","4211683574.33","n/a","1991","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/fcfs",
"SVVC","Firsthand Technology Value Fund, Inc.","7.64","54845802.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/svvc",
"FSV","FirstService Corporation","100.81","3953965485.17","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/fsv",
"FISV","Fiserv, Inc.","102.6","69735733941.6","n/a","1986","Technology","EDP Services","https://old.nasdaq.com/symbol/fisv",
"FIVE","Five Below, Inc.","133.47","7429910660.37","n/a","2012","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/five",
"FPRX","Five Prime Therapeutics, Inc.","5.72","210389522.2","n/a","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fprx",
"FVE","Five Star Senior Living Inc.","0.55","27976240.6","n/a","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/fve",
"FIVN","Five9, Inc.","53.93","3270817881.53","n/a","2014","Technology","EDP Services","https://old.nasdaq.com/symbol/fivn",
"FLEX","Flex Ltd.","10.86","5589940899.78","n/a","1994","Technology","Electrical Products","https://old.nasdaq.com/symbol/flex",
"FLXN","Flexion Therapeutics, Inc.","13.99","533111907.59","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/flxn",
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","51.8175","93271551.8175","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/skor",
"LKOR","FlexShares Credit-Scored US Long Corporate Bond Index Fund","55.9","16770055.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lkor",
"MBSD","FlexShares Disciplined Duration MBS Index Fund","23.545","32963023.545","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mbsd",
"ASET","FlexShares Real Assets Allocation Index Fund","29.79","11916029.79","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aset",
"ESGG","FlexShares STOXX Global ESG Impact Index Fund","100.93","85790600.93","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/esgg",
"ESG","FlexShares STOXX US ESG Impact Index Fund","71.88","37737071.88","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/esg",
"QLC","FlexShares US Quality Large Cap Index Fund","34.5","51750034.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qlc",
"FPAY","FlexShopper, Inc.","1.64","28972556.52","n/a","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/fpay",
"FPAYW","FlexShopper, Inc.","0.6","0","n/a","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/fpayw",
"FLXS","Flexsteel Industries, Inc.","16.5","130253937","n/a","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/flxs",
"FLIR","FLIR Systems, Inc.","52.74","7151864184.54","n/a","1993","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/flir",
"FLWR","Flowr Corporation (The)","n/a","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/flwr",
"FLNT","Fluent, Inc.","2.87","220318282.24","n/a","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/flnt",
"FLDM","Fluidigm Corporation","5.38","373391265.78","n/a","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/fldm",
"FFIC","Flushing Financial Corporation","20.68","582926226.96","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ffic",
"FLUX","Flux Power Holdings, Inc.","8.75","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/flux",
"FNCB","FNCB Bancorp Inc.","7.95","160339837.35","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fncb",
"FOMX","Foamix Pharmaceuticals Ltd.","3.5","213513744.5","n/a","2014","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/fomx",
"FOCS","Focus Financial Partners Inc.","23.25","1614137364.75","n/a","2018","Finance","Investment Managers","https://old.nasdaq.com/symbol/focs",
"FONR","Fonar Corporation","24.69","160117909.08","n/a","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/fonr",
"FSCT","ForeScout Technologies, Inc.","36.48","1685775747.84","n/a","2017","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/fsct",
"FRSX","Foresight Autonomous Holdings Ltd.","1.49","7270459.47","4879503","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/frsx",
"FORM","FormFactor, Inc.","18.625","1400325337.125","n/a","2003","Technology","Semiconductors","https://old.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","61.72","8953905.56","145073","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","36.35","674365200","n/a","1996","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/forr",
"FRTA","Forterra, Inc.","7.45","479023012.95","n/a","2016","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/frta",
"FTNT","Fortinet, Inc.","78.11","13356141144.07","n/a","2009","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/ftnt",
"FBIO","Fortress Biotech, Inc.","1.86","128418884.46","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fbio",
"FBIOP","Fortress Biotech, Inc.","19.9","19900000","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fbiop",
"FTSV","Forty Seven, Inc.","7.97","336454689.71","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ftsv",
"FMCI","Forum Merger II Corporation","10.12","259628600","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/fmci",
"FMCIU","Forum Merger II Corporation","10.6835","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/fmciu",
"FMCIW","Forum Merger II Corporation","0.57","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/fmciw",
"FWRD","Forward Air Corporation","64.53","1827038341.71","n/a","n/a","Transportation","Oil Refining/Marketing","https://old.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","1.17","11154605.67","n/a","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/ford",
"FWP","Forward Pharma A/S","0.9897","11365996.8645","11484285","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fwp",
"FOSL","Fossil Group, Inc.","13.13","662693329.09","n/a","1993","Consumer Non-Durables","Consumer Specialties","https://old.nasdaq.com/symbol/fosl",
"FOX","Fox Corporation","33.71","20920696421.62","n/a","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/fox",
"FOXA","Fox Corporation","33.83","20995169384.26","n/a","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/foxa",
